nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,dataPublicacao,objeto,modalidade,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"PREFEITURA MUNICIPAL DE CRICIUMA",56,2025,56,2025,2025-05-19,"Registro de preços de materiais descartáveis (papel toalha, papel higiênico, guardanapos e copos descartáveis), em atendimento das Secretarias, Diretorias, Fundos, Fundações e Órgãos de Segurança do município de Criciúma/SC.","Pregão eletrônico","aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2025-07-14,HOMOLOGADO," ","atasRegistroPrecos_3b8dddf8-4d29-4097-a0c5-a8bbc78b590d.csv"," "," ",2025-06-11T09:00:00Z," ",2025-03-02,2025-06-11," ","despesas_1e3bfbc3-91d2-488b-a399-7132f599ab9a.csv","documentosRelacionados_4e55dd97-ebef-4e0a-8e96-553f5589e741.csv","compras@criciuma.sc.gov.br","empenhos_75d4d733-86bc-4614-bcd6-934da8b3341a.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-05-26T14:14:00Z,"itensVencedores_6a43f624-15f1-4b7e-92bc-8fbab1d58106.csv",INTERNET," "," "," ","participantes_39aa9951-e5ea-4e5b-acc6-7a153ebba36b.csv",SIM," ",2025-06-11T08:30:00Z,"Lei 14133/2021, Art. 28, I",2903118.44,2323166.45
"PREFEITURA MUNICIPAL DE CRICIUMA",13,2025,13,2025,2025-02-04,"Contratação de empresa, do ramo pertinente, para execução de serviços de chaveiro e cópia de chaves, com atendimento à domicílio, para atendimento as Secretarias, Fundos e Fundações, 9º Batalhão da Polícia Militar, 4º Batalhão de Bombeiros Militar e Polícia Civil de Criciúma/SC.","Pregão eletrônico","aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO GLOBAL",2025-02-28,HOMOLOGADO," "," "," ","contratos_5df2542d-2f53-406a-992c-46264f05dc31.csv",2025-02-25T09:00:00Z," ",2025-01-07,2025-02-25," "," ","documentosRelacionados_5fcdc772-eeb5-4572-ad3d-6ad1b7891213.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-02-04T08:00:00Z,"itensVencedores_708bbf3e-838f-469e-8276-88ebe879d8a6.csv",INTERNET," "," "," ","participantes_95ff0dba-ab1c-44d3-a9ee-3be258f327a7.csv",NÃO," ",2025-02-25T08:30:00Z,"Lei 14133/2021, Art. 28, I",172216.9,167899.9
"PREFEITURA MUNICIPAL DE CRICIUMA",43,2025,43,2025,2025-04-17,"CONTRATAÇÃO ATRAVÉS DE EMPRESA OU CONSÓRCIO DE EMPRESAS DO RAMO PERTINENTE, PARA ELABORAÇÃO SOB DEMANDA, PROJETOS BÁSICOS A NÍVEL DE EXECUTIVO DE EDIFICAÇÕES, OBRAS RODOVIÁRIAS E PAVIMENTAÇÃO URBANA NO MUNICÍPIO DE CRICIÚMA/SC.","Concorrência eletrônica","Obras e Serviços de Engenharia","TÉCNICA E PREÇO",2025-07-01,HOMOLOGADO," "," "," ","contratos_2d0feacf-9b70-422f-84e7-caafec41066c.csv",2025-06-12T09:00:00Z," ",2025-04-17,2025-06-12," "," ","documentosRelacionados_02ad5b4d-8c89-43af-88ff-606c2204e849.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-04-17T08:00:00Z,"itensVencedores_c6e521f5-9b44-43b9-8307-172f87e309d9.csv",INTERNET," "," "," ","participantes_2838cd23-cfec-4d56-b278-639638298e83.csv",NÃO," ",2025-06-12T08:30:00Z,"Lei 14133/2021, Art. 6, XXXVIII",1.47899091E7,1.324198302E7
"PREFEITURA MUNICIPAL DE CRICIUMA",38,2025,38,2025,2025-04-01,"Contratação de empresa, do ramo pertinente, para prestação de serviços de consultoria especializada em gestão de projetos e planejamento estratégico para realização de workshop com gestores municipais de Criciúma/SC.","Dispensa eletrônica","Prestação de serviços","MENOR PRECO GLOBAL"," ",REVOGADO," "," "," "," ",2025-04-07T09:00:00Z," ",2025-03-24,2025-04-07,2025-04-04," ","documentosRelacionados_a2e3bdc0-0f8f-4318-adb9-c56f6fa89f2b.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-04-01T08:00:00Z," ",INTERNET," ","Razões de Interesse Público"," "," ",NÃO," ",2025-04-07T08:30:00Z,"Lei 14133/2021, Art. 75, I",16400," "
"PREFEITURA MUNICIPAL DE CRICIUMA",20,2025,20,2025,2025-03-14,"Registro de preços de serviços de limpeza e desinfecção de caixas d’agua, em atendimentos aos prédios públicos da Administração Municipal, Secretaria de Educação, Diretoria de Trânsito e Transportes, Fundo Municipal de Saúde, Fundo Municipal de Assistência Social, 9º Batalhão da Polícia Militar e 4º Batalhão de Bombeiro Militar de Criciúma/SC.","Pregão eletrônico","Prestação de serviços","MENOR PRECO GLOBAL",2025-04-29,HOMOLOGADO," ","atasRegistroPrecos_bca5e47b-3e14-47f4-bcd1-6837b9133d85.csv"," "," ",2025-03-27T09:00:00Z," ",2025-02-17,2025-03-27," ","despesas_4abcd2ee-c637-4587-8820-e3e319bb6d83.csv","documentosRelacionados_4cd4b7ff-7215-4cc3-af68-d3ec6480a737.csv","compras@criciuma.sc.gov.br","empenhos_76efcd90-6f53-4dc7-b1b8-881225795861.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-03-11T08:00:00Z,"itensVencedores_f57e107d-edca-40c8-8a17-3b5dcb4fc866.csv",INTERNET," "," "," ","participantes_c845d0f6-8663-44e4-9bcb-6ccd15a0a759.csv",SIM," ",2025-03-27T08:30:00Z,"Lei 14133/2021, Art. 28, I",421500,196700
"PREFEITURA MUNICIPAL DE CRICIUMA",86,2025,86,2025,2025-06-24,"Prestação de serviços contínuos, sem regime de dedicação exclusiva, de conservação, manutenção preventiva mensal e corretiva conforme demanda, com fornecimento de peças novas, incluindo mão de obra, equipamentos, materiais de consumo, acessórios e outros componentes indispensáveis à completa execução dos serviços em 3 (três) elevadores e 2 (duas) duas plataformas elevatórias, instalados em locais responsabilidade do município de Criciúma/SC.","Pregão eletrônico","Obras e Serviços de Engenharia","MENOR PRECO POR ITEM",2025-07-29,HOMOLOGADO," "," "," ","contratos_31d599ae-a655-418e-bafb-de6d4d1caa3a.csv",2025-07-10T09:00:00Z," ",2025-05-06,2025-07-10," "," ","documentosRelacionados_f96ab790-6156-476c-a6df-8c6fad73c5e9.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-06-24T11:00:00Z,"itensVencedores_be6f23be-e0e6-40b1-8ab3-6e555d99177a.csv",INTERNET," "," "," ","participantes_9889b25d-ba06-45b2-ac0e-64ab2fe05ebe.csv",NÃO," ",2025-07-10T08:30:00Z,"Lei 14133/2021, Art. 28, I",45540,34320
"PREFEITURA MUNICIPAL DE CRICIUMA",88,2025,88,2025,2025-07-09,"Registro de preços de peças e serviços, para manutenção preventiva e corretiva (mecânica, elétrica e funilaria) das motocicletas pertencentes a frota do 9º Batalhão de Polícia Militar de Criciúma/SC.","Pregão eletrônico","Prestação de serviços","MAIOR DESCONTO SOBRE TABELA",2025-07-29,HOMOLOGADO," ","atasRegistroPrecos_cab2c23f-975b-4daf-a5c8-f5596a8bb70f.csv"," "," ",2025-07-25T09:00:00Z," ",2025-05-13,2025-07-25," ","despesas_1a43b47b-295c-4dad-b264-3f7a675bebf7.csv","documentosRelacionados_3e834616-5018-4880-a7ad-204a4e36d5d6.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-07-09T12:00:00Z,"itensVencedores_6058aa72-b5d1-4e10-a39a-bb879895ec4d.csv",INTERNET," "," "," ","participantes_ce94b6a2-3d94-403e-9098-2d247f93c4fd.csv",SIM," ",2025-07-25T08:30:00Z,"Lei 14133/2021, Art. 28, I",214476,214476
"PREFEITURA MUNICIPAL DE CRICIUMA",115,2025,115,2025,2025-08-28,"Aquisição de picapes novas destinadas ao uso nas atividades operacionais da Secretaria de infraestrutura e Obras do Município de Criciúma/SC. (EMENDA FEDERAL nº 20240620002)","Pregão eletrônico","aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2025-09-15,HOMOLOGADO," "," "," ","contratos_83b576c2-bfa3-4f79-bc6e-22caeaba6264.csv",2025-09-11T09:00:00Z," ",2025-05-23,2025-09-11," "," ","documentosRelacionados_233c2d7d-37f2-47a7-91f1-40f457ebbec9.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-08-27T17:00:00Z,"itensVencedores_4f3b0d31-34ed-4213-95bc-0db1e93ef091.csv",INTERNET," "," "," ","participantes_ec61c30c-f80d-4993-90d2-733df92e6908.csv",NÃO," ",2025-09-11T08:30:00Z,"Lei 14133/2021, Art. 28, I",555000,554500
"PREFEITURA MUNICIPAL DE CRICIUMA",91,2025,91,2025,2025-07-09,"Locação de um imóvel destinado ao funcionamento do Conselho Tutelar do município de Criciúma/SC.","Pregão eletrônico",Locação,"MENOR PRECO POR ITEM",2025-07-24,HOMOLOGADO," "," "," ","contratos_140bb463-784b-4f67-a880-80e69784718e.csv",2025-07-23T09:00:00Z," ",2025-06-12,2025-07-23," "," ","documentosRelacionados_46d03d7b-b80d-4d6c-9a4a-2c93531ea5b5.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-07-09T08:00:00Z,"itensVencedores_8be0a77e-2a43-465f-b461-6e4ff7dc397b.csv",INTERNET," "," "," ","participantes_7d7f4d1e-0cd6-4e7f-ab62-8406c7395f86.csv",NÃO," ",2025-07-23T08:30:00Z,"Lei 14133/2021, Art. 28, I",96000,90600
"PREFEITURA MUNICIPAL DE CRICIUMA",116,2025,116,2025,2025-08-22,"Contratação de empresa, isoladamente ou em consórcio, legalmente constituída e especializada em engenharia civil, para a implantação de espaço público de lazer e convivência (praça pública), a ser executada na Rua Rodrigo Bernardo Colombo, situada no bairro Vila São José, loteamento Las Vegas, no município de Criciúma/SC.","Concorrência eletrônica","Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2025-09-22,HOMOLOGADO," "," "," ","contratos_9ec5817b-784f-43f3-86c3-cc0d07a4a6af.csv",2025-09-08T09:00:00Z," ",2025-06-13,2025-09-08," "," ","documentosRelacionados_6978bf15-36a7-438e-b011-3d1b2a617ea1.csv","compras@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2025-08-22T13:00:00Z,"itensVencedores_3832de4d-25a8-4aaf-a279-daed8b62ba3b.csv",INTERNET," "," "," ","participantes_02fd6820-18f5-4cab-baf4-5137ac6d9786.csv",NÃO," ",2025-09-08T08:30:00Z,"Lei 14133/2021, Art. 6, XXXVIII",1507114.41,1205691.53
"FUNDAÇÃO CULTURAL DE CRICIÚMA",7,2025,7,2025,2025-06-11,"Registro de preços de mobílias (mesas e cadeiras) e toalhas de mesa, para atender as necessidades dos eventos de responsabilidade da Fundação Cultural e do Município de Criciúma/SC.","Pregão eletrônico","aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2025-06-27,HOMOLOGADO," ","atasRegistroPrecos_1779c65b-bf5c-436f-b4fc-bf885deaf2eb.csv"," "," ",2025-06-26T09:00:00Z," ",2025-03-31,2025-06-26," ","despesas_a08009d3-b134-43d8-8a21-cda6e1fb7882.csv","documentosRelacionados_e876140a-18ef-4966-9e07-2e1b94b4d67c.csv",fcc@criciuma.sc.gov.br,"empenhos_6e997d54-ce94-4265-883f-334b960fa678.csv","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-06-11T08:00:00Z,"itensVencedores_e914162e-2732-4c6d-bbf5-5e2fbd0d701d.csv",INTERNET," "," "," ","participantes_be6c228e-dcb8-4023-a0d4-f458e5e0f336.csv",SIM," ",2025-06-26T08:30:00Z,"Lei 14133/2021, Art. 28, I",105531.4,82522.6
"FUNDAÇÃO CULTURAL DE CRICIÚMA",6,2025,6,2025,2025-05-27,"Registro de preços de instrumentos musicais (pianos) para atender as demandas da Fundação Cultural de Criciúma/SC.","Pregão eletrônico","aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2025-06-17,HOMOLOGADO," ","atasRegistroPrecos_a2cd8184-4257-4d91-bdd7-4edb70643e82.csv"," "," ",2025-06-10T09:00:00Z," ",2025-03-10,2025-06-10," ","despesas_e285a95d-658e-41f9-a1be-174507bf18d1.csv","documentosRelacionados_edf2c61a-884a-4782-9a09-8dafa0c8ab9c.csv",fcc@criciuma.sc.gov.br,"empenhos_ac9f66e0-9b45-4547-bbde-13207e847d15.csv","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-05-27T12:00:00Z,"itensVencedores_99aad79d-b721-4017-ae3b-39fd3404ea26.csv",INTERNET," "," "," ","participantes_9d696886-a3f4-4fe8-9c39-0be74ecd038b.csv",SIM," ",2025-06-10T08:30:00Z,"Lei 14133/2021, Art. 28, I",54800,28880
"FUNDAÇÃO CULTURAL DE CRICIÚMA",8,2025,8,2025,2025-06-23,"Registro de preços para aquisição de camisetas personalizadas, em atendimento aos eventos institucionais promovidos pela Fundação Cultural do Município de Criciúma/SC.","Pregão eletrônico","aquisição de Bens para Compra, inclusive por Encom","MENOR PRECO POR ITEM",2025-07-18,HOMOLOGADO," ","atasRegistroPrecos_efbd9bd8-ae51-4e48-8e31-eb0704c2477b.csv"," "," ",2025-07-04T09:00:00Z," ",2025-05-08,2025-07-04," ","despesas_22f93419-3586-442d-958c-1a89bde4b3b0.csv","documentosRelacionados_f74acb93-e5e1-4ab8-a716-e7bc4ceb6688.csv",fcc@criciuma.sc.gov.br,"empenhos_6b44abcd-ab14-4ac2-a5b9-d2f17e6cd106.csv","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-06-23T12:00:00Z,"itensVencedores_84d9a46e-6a46-4bab-a1d5-6008c230c6a5.csv",INTERNET," "," "," ","participantes_504cfeb4-60e3-4b25-945c-b444f4d3e091.csv",SIM," ",2025-07-04T08:30:00Z,"Lei 14133/2021, Art. 28, I",32500,18800
"FUNDAÇÃO CULTURAL DE CRICIÚMA",21,2025,21,2025,2025-09-19,"Recolhimento e repasse dos direitos autorais ao escritório central de arrecadação e distribuição - ECAD, em eventos institucionais, culturais, comemorativos ou festivos promovidos pela administração pública.","Inexigibilidade de licitação","Prestação de serviços","MENOR PRECO",2025-09-18,HOMOLOGADO," "," "," "," ",2025-09-18T08:00:00Z," ",2025-09-18,2025-09-18," "," ","documentosRelacionados_16dd812b-0b91-435a-91b9-6840adfe50d4.csv",fcc@criciuma.sc.gov.br," ","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-09-18T08:00:00Z,"itensVencedores_5a4a4a5e-70e8-40e9-8d76-db9ae00f87c8.csv",INTERNET," "," "," ","participantes_63e5c120-cc4d-4f1b-8568-e7b3d3783bbe.csv",NÃO," ",2025-09-18T08:00:00Z,"Lei 14133/2021, Art. 74, II",32850,32850
"FUNDAÇÃO CULTURAL DE CRICIÚMA",14,2025,14,2025,2025-07-28,"Registro de preços para contratação de empresa especializada para a prestação de serviços de segurança desarmada, incluindo controle de acesso, revista pessoal e segurança preventiva, com o objetivo de garantir a integridade física de pessoas e a preservação do patrimônio público durante a realização de eventos promovidos pela Administração Pública do Município de Criciúma/SC, nos locais e datas a serem previamente definidos.","Pregão eletrônico","Prestação de serviços","MENOR PRECO POR ITEM",2025-08-18,HOMOLOGADO," ","atasRegistroPrecos_4d39f07b-0663-43ba-8f50-081fe0861c82.csv"," "," ",2025-08-08T09:00:00Z," ",2025-05-16,2025-08-08," ","despesas_61cf9cd8-9e3f-4f3b-b0de-65fdbe003201.csv","documentosRelacionados_6c20f141-e5a6-4a7a-9ee6-9116d0a487f4.csv",fcc@criciuma.sc.gov.br,"empenhos_f1cb5af3-c07e-4c36-be39-20412e0a0289.csv","Rua Coronel Pedro Benedet","Rua Coronel Pedro Benedet",SC,Licitação,2025-07-28T08:00:00Z,"itensVencedores_d6ac731b-6c53-461e-9c2f-0ca88644b5cd.csv",INTERNET," "," "," ","participantes_0354ab5e-7248-49c8-87f0-4b2205c98b47.csv",SIM," ",2025-08-08T08:30:00Z,"Lei 14133/2021, Art. 28, I",81000,37800
