nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,dataPublicacao,objeto,modalidade,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"PREFEITURA MUNICIPAL DE CRICIUMA",12,2020,12,2020,2020-01-13,"Aquisição de grama, do tipo sintética, incluindo a instalação, em atendimento aos playgrounds dos parques e praças públicas do Município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2020-01-27,HOMOLOGADO," "," "," ","contratos_748b1ab0-32bf-4358-be29-6df0b1101f1c.csv",2020-01-27T09:01:00Z," ",2020-01-13,2020-01-27," ","despesas_e69c4559-957d-4ad7-b453-cd5533ceb579.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2020-01-27T08:00:00Z,"itensVencedores_9511a5c3-34dc-42a8-bed7-7b2483928583.csv",MURAL_PUBLICO,,," ","participantes_e0eae95f-c066-48c8-8fca-9be4411e9c66.csv",NÃO," ",2020-01-27T09:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",13,2020,13,2020,2020-01-21,"Contratação de empresa, para execução dos serviços necessários as obras de construção de muro de contenção de solo com 110,00 metros de extensão na Avenida Centenário - bairro Próspera no município de Criciúma-SC.",Convite,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2020-02-18,HOMOLOGADO," "," "," ","contratos_539e8f3b-e2ab-4153-9e19-1c77c0e12285.csv",2020-01-28T16:00:00Z," ",2020-01-14,2020-01-28," ","despesas_c82b4063-78f1-469a-9796-a766feffa1a4.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2020-01-28T08:00:00Z,"itensVencedores_65fc8eb2-3fd7-4e45-a070-0e9179b8473c.csv",INTERNET,,," ","participantes_4f06b9f1-359f-4e08-bf54-dc5cd3d5f6ba.csv",NÃO," ",2020-01-28T15:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",21,2020,21,2020,2020-01-17,"O presente edital tem por objetivo o registro de preços de papel toalha e guardanapos de papel, para aquisições futuras, em atendimento a diversas Secretarias, Diretorias e Fundos do Município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2020-02-11,HOMOLOGADO," ","atasRegistroPrecos_75b70fa1-aebf-44e0-8c01-a5016d6f2ed3.csv"," "," ",2020-02-03T09:00:00Z," ",2020-01-16,2020-02-03," ","despesas_bf79a203-ce4b-4bfc-8993-ad0aec57fbb1.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2020-02-03T08:00:00Z,"itensVencedores_62ec86c3-7379-4135-8d6c-343e1ad9e8bd.csv","JORNAL_DIVULGACAO_MUNICIPAL",,," ","participantes_ecc70250-114d-44e9-8465-d8ea0c577972.csv",SIM," ",2020-02-03T08:45:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",23,2020,23,2020,2020-02-23,"Contratação de empresa para execução dos serviços necessários às obras de ampliação de 116,97m² do prédio da E.M.E.I.E.F. MARIA ANGÉLICA PAULO, localizada no bairro Jardim das Paineiras - Município de Criciúma-SC.","Tomada de Preço","Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2020-05-12,HOMOLOGADO," "," "," ","contratos_b33d9a28-7011-44ea-b171-ac8c07d5537c.csv",2020-02-12T14:00:00Z," ",2020-01-20,2020-02-12," ","despesas_f9e21674-b68f-4e7c-a722-44eaba9fe427.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Tomada de Preço",2020-02-12T08:00:00Z,"itensVencedores_db661edb-8d82-4898-b7f4-1b0496685b86.csv","JORNAL_DIVULGACAO_MUNICIPAL",,," ","participantes_436fda66-e938-459c-8e1d-1c2048e276b7.csv",NÃO," ",2020-02-12T13:45:00Z,"Lei 8666/1993, Art. 22, II"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",24,2020,24,2020,2020-01-23,"Contratação de empresa especializada para manutenção, conserto e recuperação de equipamentos instalados sobre chassis de caminhões, pertencentes ao patrimônio do município de Criciúma/SC",Convite,"Compras e Serviços","MENOR PRECO GLOBAL"," ",REVOGADO," "," "," "," ",2020-01-29T09:00:00Z," ",2020-01-21,2020-01-29,2020-01-29,"despesas_c7eed898-53c7-41d2-bd8b-d07621232491.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2020-01-29T08:00:00Z," ",DIARIO_OFICIAL_MUNICIPIO,"Razões de Interesse Público","Razões de Interesse Público"," ","participantes_e4c231ca-7c33-4e65-b44b-bf649fcd27a4.csv",NÃO," ",2020-01-29T08:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",25,2020,25,2020,2020-01-23,"Contratação de empresa pública ou privada para a realização de Processo Seletivo Simplificado para a contratação de servidores em diversas áreas em caráter temporário no município de Criciúma/SC.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2020-01-22,HOMOLOGADO," "," "," ","contratos_b876e99e-0e5b-4f7d-8688-560c53952e9e.csv",2020-01-22T08:01:00Z," ",2020-01-22,2020-01-22," ","despesas_81564141-b15b-45d2-8448-d76c651a7fbf.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2020-01-22T08:00:00Z,"itensVencedores_ae6aab8a-cfad-4717-beb9-703e7698835c.csv",INTERNET,,," ","participantes_e8cc2ad1-b4ed-4797-82ca-f20fad957cc3.csv",NÃO," ",2020-01-22T08:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",26,2020,26,2020,2020-01-24,"Registro de preços de materiais de construção, para aquisições futuras, no atendimento ao 4º Batalhão de Bombeiros Militar do município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2020-02-06,HOMOLOGADO," ","atasRegistroPrecos_def7ef22-192b-4071-8193-0f48d08e1556.csv"," "," ",2020-02-06T08:31:00Z," ",2020-01-22,2020-02-06," ","despesas_3bea2b44-b220-46c9-a260-0a86f63655ee.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2020-02-06T08:00:00Z,"itensVencedores_4687786b-bf69-4591-b059-3d3475b1c89a.csv",INTERNET,,," ","participantes_437adc48-bd47-4bc4-b3c2-692d159b3c1b.csv",SIM," ",2020-02-06T08:30:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",27,2020,27,2020,2020-01-24,"Registro de preços, para fabricação de estruturas metálicas, para suporte de bag, em ferro galvanizado, em atendimento ao Fundo de Saneamento Básico - FUNSAB, do município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2020-02-07,HOMOLOGADO," ","atasRegistroPrecos_eab1e06e-41fb-4e53-8db4-ed49f39d35b9.csv"," "," ",2020-02-07T08:31:00Z," ",2020-01-22,2020-02-07," ","despesas_2f40af6c-5ecf-40af-9b70-d33bbadb62d8.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2020-02-07T08:00:00Z,"itensVencedores_bcb23b76-91f5-4b4f-8a67-40f702596457.csv",INTERNET,,," ","participantes_21dd9c41-1ef8-4954-8e5f-552ecd070712.csv",SIM," ",2020-02-07T08:30:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",29,2020,29,2020,2020-01-24,"O presente edital tem por objetivo o registro de preços de peças e serviços, compreendendo a manutenção geral (mecânica, funilaria, pintura e elétrica), da frota de viaturas da 6º CIRETRAN, do município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MAIOR PERCENTUAL DE DESCONTO",2020-02-11,HOMOLOGADO," ","atasRegistroPrecos_6d3f98ab-8412-4e2e-a931-d7a37e7079df.csv"," "," ",2020-02-07T14:00:00Z," ",2020-01-22,2020-02-07," ","despesas_1dd9c1ac-891e-43cd-9419-72f6c3cdee88.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2020-02-07T08:00:00Z,"itensVencedores_e42dabfa-0785-416a-be7c-cefca7242c94.csv",INTERNET,,," ","participantes_84e583b5-a00c-469e-8cc5-401b7977d52d.csv",SIM," ",2020-02-07T13:45:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",6,2020,6,2020,2020-01-14,"Contratação de empresa especializada para conserto, manutenção e recuperação de moto niveladora New Holland RG 170B nº 413, pertencentes ao patrimônio do município de Criciúma/SC.",Convite,"Compras e Serviços","MENOR PRECO GLOBAL"," ",REVOGADO," "," "," ","contratos_1e0dc312-7461-487e-8d78-7b20a72580bc.csv",2020-01-16T14:00:00Z," ",2020-01-07,2020-01-16,2020-02-05,"despesas_cb33d10b-ec6b-4496-b822-7b11be87f057.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2020-01-16T08:00:00Z,"itensVencedores_5ba13b93-d694-4479-96d1-13b8bb4c1c54.csv",INTERNET,"Razões de Interesse Público","Razões de Interesse Público"," ","participantes_99ce5185-9a61-4476-be78-1d1b59ef31f9.csv",NÃO," ",2020-01-16T13:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",7,2020,7,2020,2020-01-13,"Contratação de serviços técnicos especializados para retificação de área, projeto de unificação de matriculas e loteamento industrial em área pública, localizada no bairro Verdinho - município de Criciúma-SC.",Convite,"Compras e Serviços","MENOR PRECO",2020-01-29,HOMOLOGADO," "," "," ","contratos_675d7408-781c-4e4e-ad29-c44ba0b4ebb9.csv",2020-01-22T16:00:00Z," ",2020-01-07,2020-01-22," ","despesas_575faef4-1581-40cb-a4b9-5446d74c090d.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2020-01-22T08:00:00Z,"itensVencedores_ebbd30c6-ea53-48ba-9379-ead3412c37ab.csv",INTERNET,,," ","participantes_364925bd-38e4-4af8-83ee-de68d2fe169e.csv",NÃO," ",2020-01-22T15:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",9,2020,9,2020,2020-01-10,"Alienação de 55 (cinquenta e cinco) bens imóveis (terrenos) de propriedade do Município, não de uso e inservíveis a administração pública municipal de Criciúma-SC.",Concorrência,Alienação,"MELHOR PREÇO",2020-02-14,HOMOLOGADO," "," "," "," ",2020-02-13T14:00:00Z," ",2020-01-09,2020-02-13," "," "," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Concorrência,2020-02-13T08:00:00Z,"itensVencedores_51477b86-b686-4c2d-857e-1a0960b2398a.csv","JORNAL_DIVULGACAO_MUNICIPAL",,," ","participantes_64724a8c-625d-4a87-b754-ac42174bb2df.csv",NÃO," ",2020-02-13T13:45:00Z,"Lei 8666/1993, Art. 22, I"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",10,2020,10,2020,2020-01-14,"Contratação de empresa especializada para prestação de serviços técnicos de auditoria interna, consultoria e assessoria nas áreas contábil, orçamentária, financeira, patrimonial, cálculos matemáticos de processos judiciais e controle interno para o município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2020-02-26,HOMOLOGADO," "," "," ","contratos_696bd46d-1214-41ba-b58e-bc8b16556163.csv",2020-02-04T14:00:00Z," ",2020-01-13,2020-02-04," ","despesas_884859f8-87b4-41bb-a52a-4afd3d9405e6.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2020-02-04T08:00:00Z,"itensVencedores_3c7aea94-b37d-44a0-b71c-557778466119.csv","JORNAL_DIVULGACAO_MUNICIPAL",,," ","participantes_75add0c4-bdb8-496a-a67b-46de7027fa5d.csv",NÃO," ",2020-02-04T12:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",11,2020,11,2020,2020-01-14,"Contratação de empresa para execução dos serviços necessários á realização das obras de terraplenagem,  pavimentação com revestimento em concreto asfáltico usinado à quente - CAUQ, sinalização horizontal e vertical e serviços complementares nas ruas Marginal Rod. Otávio Dassoler, José Potrikus, SD 1854, SD 1855 e Marginal Rod. Leonardo Bialecki,  localizadas no LOTEAMENTO CISESKI -  município de Criciúma-SC. (CONVENIO: CAIXA ECONOMICA FEDERAL, Contrato nº 0519537 - DV: 74 / FINISA.",Concorrência,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2020-02-28,HOMOLOGADO," "," "," ","contratos_65d7ff63-178f-4de6-9322-fc12d1c35175.csv",2020-02-17T14:00:00Z," ",2020-01-13,2020-02-17," ","despesas_8d3e25a2-5353-4125-8dcc-d0b5e2140dea.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Concorrência,2020-02-17T08:00:00Z,"itensVencedores_8dce0983-8de4-4931-b61e-fac13a84a243.csv",DIARIO_OFICIAL_ESTADO,,," ","participantes_7cca49a2-9af8-4f90-91d4-044a6c4ee3ff.csv",NÃO," ",2020-02-17T13:45:00Z,"Lei 8666/1993, Art. 22, I"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",15,2020,15,2020,2020-01-16,"Contratação de empresa para execução dos serviços necessários às obras de ampliação de 256,41m² do prédio da E.M.E.I.E.F. JOSÉ GIASSI, localizada no bairro Quarta Linha - Município de Criciúma-SC.","Tomada de Preço","Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2020-03-02,HOMOLOGADO," "," "," ","contratos_f48b2b01-dc98-4a57-b3a0-16a49fd9903d.csv",2020-02-03T14:00:00Z," ",2020-01-14,2020-02-03," ","despesas_5cc24d76-67c3-42f6-a816-e17a7a9a9a0e.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Tomada de Preço",2020-02-03T08:00:00Z,"itensVencedores_172d815f-7e73-4574-af8a-f91769f060bc.csv","JORNAL_DIVULGACAO_REGIONAL",,," ","participantes_08320b9c-c39c-4fe7-8116-e8e986798b68.csv",NÃO," ",2020-02-03T13:45:00Z,"Lei 8666/1993, Art. 22, II"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",16,2020,16,2020,2020-01-14,"Registro de preços de ares condicionados, compreendendo a instalação, em atendimento ao 9º Batalhão da Policia Militar de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2020-01-28,HOMOLOGADO," ","atasRegistroPrecos_77cd7860-dd44-432b-bc5a-33cef7d69c86.csv"," "," ",2020-01-28T09:01:00Z," ",2020-01-14,2020-01-28," ","despesas_5ad510b6-539c-44f7-9893-b19433030345.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2020-01-28T08:00:00Z,"itensVencedores_ff42e933-6127-41f9-bb1a-daa605763f61.csv",MURAL_PUBLICO,,," ","participantes_657c7c25-78bc-44a4-b40b-7ce28c83b44d.csv",SIM," ",2020-01-28T09:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",18,2020,18,2020,2020-01-16,"Contratação de empresa especializada, para execução do projeto Cidade Empreendedora, composto por capacitações, consultorias, e soluções específicas para o desenvolvimento econômico do município de Criciúma - SC.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2020-01-15,HOMOLOGADO," "," "," ","contratos_3e605fc2-f9d1-4425-9801-7490a32d5321.csv",2020-01-15T08:01:00Z," ",2020-01-15,2020-01-15," ","despesas_c0480691-ed1b-49bc-b9fc-589ecd57fd18.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2020-01-15T08:00:00Z,"itensVencedores_173e95d4-65c5-42ef-ac29-9b8681f91df5.csv",INTERNET,,," ","participantes_2f1367e6-2db1-4a59-a2ed-854232b55793.csv",NÃO," ",2020-01-15T08:00:00Z,," "," "
