nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,dataPublicacao,objeto,modalidade,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"PREFEITURA MUNICIPAL DE CRICIUMA",246,2015,246,2015,2015-12-07,"Aquisição de APARELHOS DE AR SPLIT para uso na Sede do Conselho Tutelar do Município de Criciúma - SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2015-12-28,HOMOLOGADO," "," "," ","contratos_22e8b886-8b54-4cbd-a4a1-63ef7597219e.csv",2015-12-18T16:01:00Z," ",2015-12-02,2015-12-18," ","despesas_40693540-abd1-4574-82eb-0798f8ac4d19.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2015-12-18T12:30:00Z,"itensVencedores_36b3ea20-7490-45ac-8ad8-381865a382fb.csv",INTERNET,,," ","participantes_d4cfca9b-adf5-49af-9e47-88bd4fb52a68.csv",NÃO," ",2015-12-18T16:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",248,2015,248,2015,2015-12-07,"O presente Edital tem por objetivo a contratação de prestação de serviço técnico especializado na elaboração, análise e conferência de prestações de contas dos recursos de convênios do Governo junto aos Órgãos do Governo Federal e do Estado de Santa Catarina, com o objetivo de proporcionar eficiência nos serviços públicos municipais oferecidos aos cidadãos do município de Criciúma/SC",Convite,"Compras e Serviços","MENOR PREÇO MENSAL",2015-12-14,HOMOLOGADO," "," "," ","contratos_67efec91-eb66-4871-808c-1d83be76ec96.csv",2015-12-14T17:00:00Z," ",2015-12-07,2015-12-14," ","despesas_3c2109d7-0b43-4042-9ec9-bc354438f906.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2015-12-14T12:30:00Z,"itensVencedores_f44541e3-4560-46d7-8e1f-7dede3b9c063.csv",MURAL_PUBLICO,,," ","participantes_45c30e29-8d50-41ec-a882-ff702fad85b3.csv",NÃO," ",2015-12-14T16:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",250,2015,250,2015,2015-12-22,"Aquisição de peças e mão de obra para conserto e manutenção geral da frota de viaturas da CIRETRAN de Criciúma.","Pregão presencial","Compras e Serviços","MENOR PREÇO GLOBAL POR LOTE",2016-01-26,HOMOLOGADO," ","atasRegistroPrecos_c9ecea58-9837-4ea8-8274-63ae13d97af8.csv"," "," ",2016-01-14T14:01:00Z," ",2015-12-09,2016-01-14," ","despesas_1dc520c8-fb64-4d50-92cb-0d16f88ee629.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2016-01-14T13:00:00Z,"itensVencedores_9837b577-3b75-487b-b89a-6cc205e381c5.csv",INTERNET,,," ","participantes_55014422-3ddb-4e39-a260-59fafc1549f1.csv",SIM," ",2016-01-14T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",252,2015,252,2015,2016-01-03,"Contratação de empresa para execução de drenagem pluvial, sem o fornecimento dos tubos de concreto, nas ruas Cecília Novakoski Espíndola - bairro Vila Rica; Engº Jorge Becker - bairro Nossa Senhora da Salete;  Oswaldo Hülse - bairro Pio Corrêa e na rodovia SC445 - bairro Próspera, município de Criciúma-SC.",Convite,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2016-01-21,HOMOLOGADO," "," "," ","contratos_4635c40d-3302-45a6-8d33-19b6c27aeeac.csv",2016-01-20T14:00:00Z," ",2015-12-14,2016-01-20," ","despesas_9d075935-79cc-403e-9d8c-198e5bc67737.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2016-01-20T12:30:00Z,"itensVencedores_5089e71a-8e8d-4e13-acbd-f792317e9024.csv",MURAL_PUBLICO,,," ","participantes_56585279-dd41-4328-91c6-1fbeb23ed5e2.csv",NÃO," ",2016-01-20T13:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",256,2015,256,2015,2016-01-13,"Registro de preços de pneus novos, câmaras de ar novas e protetores de câmaras de ar novas, para aquisições futuras, na reposição e manutenção de viaturas do 9º Batalhão de Polícia Militar de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2016-02-11,HOMOLOGADO," ","atasRegistroPrecos_7dfd9b82-0487-4c83-97ec-f44bde0eea7d.csv"," "," ",2016-01-26T14:01:00Z," ",2015-12-28,2016-01-26," "," "," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2016-01-26T12:30:00Z,"itensVencedores_425cffb2-73df-4635-b6f3-977e68d918fe.csv",INTERNET,,," ","participantes_4de0aa05-ef7f-48fa-84d0-3edb36afe5af.csv",SIM," ",2016-01-26T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",260,2015,260,2015,2016-01-04,"Registro de preços de telas milimétricas e guarda-corpo metálico, compreendendo a instalação e equipamentos necessários, para aquisições futiras, no atendimento a Rede Municipal de Ensino de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2016-01-21,HOMOLOGADO," ","atasRegistroPrecos_8068b49b-c5a7-48f3-93da-45315de2d724.csv"," "," ",2016-01-20T16:01:00Z," ",2015-12-29,2016-01-20," ","despesas_26d9016f-0289-4d41-94c3-601444d5c7cf.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2016-01-20T12:30:00Z,"itensVencedores_462cb24b-4f1b-4600-9b5f-94f8ec9af5ab.csv",INTERNET,,," ","participantes_7fbc6ece-3250-4ebb-b358-dc4b0070c505.csv",SIM," ",2016-01-20T16:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",261,2015,261,2015,2016-01-11,"Contratação de empresa de engenharia, para execução da reforma parcial da cobertura (área 502,78m²) do prédio da E.M.E.I.E.F. PROF.° VILSON LALAU, localizada na rua Joanilde de Oliveira - Bairro Cristo Redendor no município de Criciúma.",Convite,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2016-01-21,HOMOLOGADO," "," "," ","contratos_918c91cf-e890-4e96-9e8b-c8dc4aab9035.csv",2016-01-20T17:00:00Z," ",2015-12-29,2016-01-20," ","despesas_7e3882c1-11dd-4e3c-9990-f99c33d3edf1.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2016-01-20T12:30:00Z,"itensVencedores_8658e5af-f578-414d-bf18-35f93f8cfb4c.csv",MURAL_PUBLICO,,," ","participantes_e4bd2822-94ac-4bba-9a71-f2dc6f95dd0f.csv",NÃO," ",2016-01-20T16:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",262,2015,262,2015,2015-12-29,"Contratação de empresa do ramo pertinente, para execução da substituição (883,43m²) do telhado do prédio da E.ME.I.E.F. GIÁCOMO ZANETTE, localizada na rua Blumenau - bairro Santo Antônio no Município de Criciúma.","Tomada de Preço","Obras e Serviços de Engenharia","MENOR PRECO",2016-03-09,HOMOLOGADO," "," "," ","contratos_1e91ec2b-57cf-497f-9888-092a05d601c2.csv",2016-02-03T14:00:00Z," ",2015-12-29,2016-02-03," ","despesas_2cee617b-884d-46b0-a47c-97adf45c3db3.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Tomada de Preço",2016-02-03T12:30:00Z,"itensVencedores_19b7673f-3558-4c46-99ac-0bce4193bbf2.csv",MURAL_PUBLICO,,," ","participantes_b2a8c166-3dee-4d3c-8a04-0108af6fbf46.csv",NÃO," ",2016-02-03T13:45:00Z,"Lei 8666/1993, Art. 22, II"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",219,2015,219,2015,2015-09-25,"REGISTRO DE PREÇOS DE CARGAS DE GÁS (GLP P-13 e P-45), PARA AQUISIÇÕES FUTURAS, NO ATENDIMENTO AO MUNICÍPIO, ESCOLAS DA REDE MUNICIPAL DE ENSINO, FUNDO MUNICIPAL DE SAÚDE E FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL DE CRICIÚMA/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2015-10-15,HOMOLOGADO," ","atasRegistroPrecos_da3f5e02-26ee-4be6-8825-9b02253c6066.csv"," "," ",2015-10-08T15:01:00Z," ",2015-09-24,2015-10-08," ","despesas_dfa6ab22-01d3-4a4d-a2bc-3371eaa2e849.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2015-10-08T08:00:00Z,"itensVencedores_67072b76-812d-436b-bc09-7c8a81114cef.csv",INTERNET,,," ","participantes_d7f44be8-066b-405f-82aa-c61b0afaf064.csv",SIM," ",2015-10-08T15:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",197,2015,197,2015,2015-08-24,"O presente edital tem por objetivo a contratação de Serviço para Realização de Processo Seletivo Simplificado para contratação dos professores e especialistas em assuntos educacionais em caráter temporário nas escolas da Rede de Ensino do município de Criciúma/SC",Convite,"Compras e Serviços","MENOR PRECO GLOBAL",2015-09-10,HOMOLOGADO," "," "," ","contratos_1e46f546-a939-4a23-8872-a75862ee1f6b.csv",2015-09-08T15:00:00Z," ",2015-08-24,2015-09-08," ","despesas_9b4d7ecc-ddc2-41f9-8819-0d5a2c737b02.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2015-09-08T08:00:00Z,"itensVencedores_119f9ceb-10c4-486d-9356-59f6156c2868.csv",MURAL_PUBLICO,,," ","participantes_715cd9ae-3355-494a-9143-eef86d3f491f.csv",NÃO," ",2015-09-08T14:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",198,2015,198,2015,2015-08-28,"Contratação de serviços técnicos profissionais especializados para elaboração, em caráter emergencial, do projeto Hidrossanitário da nova infraestrutura do prédio do Paço Municipal Marcos Rovaris, localizado na rua Domenico Sonego n° 542, bairo Pinheirinho, em virtude dos sinistros (incêndios) ocorridos no dias 27/05 e 07/06/2015, com base nos Decretos de Situação de Emergência n° 859/15 e 910/15.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2015-08-27,HOMOLOGADO," "," "," ","contratos_e943db8d-dc43-49dd-96ca-b0958b740287.csv",2015-08-26T08:01:00Z," ",2015-08-26,2015-08-26," ","despesas_aed25923-be1a-4f0e-b5e7-8985151657f9.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2015-08-26T08:00:00Z,"itensVencedores_cc3e3744-3e5a-46e7-985c-6d1ec5255609.csv",INTERNET,,," ","participantes_99a5db92-55bf-4e2e-8aa0-744338878c13.csv",NÃO," ",2015-08-26T08:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",203,2015,203,2015,2015-09-09,"O presente edital tem por objetivo, receber propostas para contratação de empresa jornalística para prestação de serviços diários de publicação legal e de atos oficiais do município que devam produzir efeitos externos, assim entendidos aqueles não alcançados pela divulgação no Diário Oficial Eletrônico, para publicação na imprensa escrita, em jornal de circulação diária no município de Criciúma.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2015-09-24,HOMOLOGADO," "," "," ","contratos_cd09a58e-ad46-478b-a563-65f2ac961b6e.csv",2015-09-21T14:01:00Z," ",2015-09-08,2015-09-21," ","despesas_81a2c133-de26-4266-8be4-48d90d58619f.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2015-09-21T08:00:00Z,"itensVencedores_3f90da3a-64b3-4503-a4a1-0cf14699b130.csv",INTERNET,,," ","participantes_875674f5-f58e-4a48-b58b-20ec3a71a273.csv",NÃO," ",2015-09-21T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",204,2015,204,2015,2015-09-10,"REGISTRO DE PREÇOS DE MATERIAIS ELÉTRICOS, PARA RESTAURAÇÃO DA REDE ELÉTRICA DAS ESCOLAS DA REDE MUNÍCIPAL DE ENSINO DE CRICIÚMA-SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2015-09-24,HOMOLOGADO," ","atasRegistroPrecos_e04a720b-389a-4d8c-8c4d-fc46a89af45e.csv"," "," ",2015-09-22T17:01:00Z," ",2015-09-08,2015-09-22," ","despesas_d2c6e969-fcec-4447-91ec-71c7d7062ea6.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2015-09-22T08:00:00Z,"itensVencedores_7be46648-4e38-49f3-94f1-ec2f1c72303f.csv",INTERNET,,," ","participantes_9adde16c-c513-4795-a51a-a8af03989c28.csv",SIM," ",2015-09-22T17:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",205,2015,205,2015,2015-09-10,"Contratação de empresa de engenharia para execução da etapa 2 do prolongamento do CANAL AUXILIAR  DO RIO CRICIÚMA (Lotes I e II), no município de Criciúma-SC. 
CONVENIO: MINISTÉRIO DAS CIDADES / CAIXA ECONÔMICA FEDERAL  X MUNICÍPIO DE CRICIÚMA - Lote I - PAC1  =  TC Nº.  0292756-99/2009 e Lote 2 - PAC2 = TC Nº. 0446039-81/2014.",Concorrência,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2015-11-04,HOMOLOGADO," "," "," "," ",2015-10-14T14:00:00Z," ",2015-09-09,2015-10-14," ","despesas_3d78dab7-47de-4c9a-8a7b-5b5ba9406c79.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Concorrência,2015-10-14T08:00:00Z,"itensVencedores_4cf471b3-53a1-45dd-9c76-635ca3780d04.csv",DIARIO_OFICIAL_ESTADO,,," ","participantes_9a154387-0d23-4d1f-9ece-d91974a0a4af.csv",NÃO," ",2015-10-14T13:45:00Z,"Lei 8666/1993, Art. 22, I"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",208,2015,208,2015,2015-11-20,"Contratação de empresa de engenharia, para execução dos serviços necessários a reforma do muro com alambrado da E.M.E.I.E.F. HERCILIO AMANTE, localizada no bairro Vila Floresta - município de Criciúma.",Convite,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2016-01-04,HOMOLOGADO," "," "," ","contratos_15d35252-87c3-4ad1-a77d-a80a454ec576.csv",2015-12-07T14:00:00Z," ",2015-09-14,2015-12-07," ","despesas_59d5dac1-d400-46a7-8970-8eb01fc32321.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2015-12-07T08:00:00Z,"itensVencedores_4443b582-295d-4098-8bb4-137dc8a159e7.csv",MURAL_PUBLICO,,," ","participantes_89375b5c-4da7-4173-9203-3871f91b756f.csv",NÃO," ",2015-12-07T13:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",209,2015,209,2015,2015-09-16,"Registro de preços de materiais de pavimentação, para aquisições futuras, no atendimento a diversos logradouros públicos atendidos pelos serviços da CASAN, no município de Criciúma/SC.CONVÊNIO: Contrato de Programa nº277/2012 - CASAN","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2015-10-08,HOMOLOGADO," ","atasRegistroPrecos_ecf8c066-eb0d-42e6-8a3e-6f7f91334d41.csv"," ","contratos_0452f646-aa76-470c-8b25-378dc81177cd.csv",2015-09-29T14:01:00Z," ",2015-09-14,2015-09-29," ","despesas_b3811d3e-1b5e-4837-b2e7-116d662d0629.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2015-09-29T08:00:00Z,"itensVencedores_763a4ebe-c9be-4dba-98a4-58b29a1db439.csv",INTERNET,,," ","participantes_01c86ce3-390f-4ce6-b030-f5464591e162.csv",SIM," ",2015-09-29T14:00:00Z,," "," "
