nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,dataPublicacao,objeto,modalidade,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"PREFEITURA MUNICIPAL DE CRICIUMA",28,2022,28,2022,2022-02-24,"Contratação de empresa especializada para execução de projetos de soluções estruturais para a segunda etapa do Binário da Avenida Santos Dumont.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2022-02-23,HOMOLOGADO," "," "," ","contratos_6d311567-1c13-4baf-82d2-7fc6cc126447.csv",2022-02-23T08:00:00Z," ",2022-02-23,2022-02-23," "," ","documentosRelacionados_897acc9e-2ce5-4d89-80a3-e2efc8d0525b.csv","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2022-02-23T08:00:00Z,"itensVencedores_c9cde4fa-79da-4762-b1a1-ec5ac5448d92.csv",INTERNET,,," ","participantes_7c726c86-4cc6-4efe-b717-d6c93e538423.csv",NÃO," ",2022-02-23T08:00:00Z,"Lei 8666/1993, Art. 17, I.a"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",50,2022,50,2022,2022-03-17,"Aquisição, sob demanda, de blocos de concreto do tipo lajota, meio fio, tampas para bocas de lobo e entre outros, em atendimento a pavimentação, repavimentação e manutenção de diversos logradouros públicos do município de Criciúma - SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2022-04-06,HOMOLOGADO," ","atasRegistroPrecos_4596c099-cd1d-40ae-bb2b-f038fa3481c5.csv"," "," ",2022-04-05T14:00:00Z," ",2022-02-21,2022-04-05," ","despesas_93a67b1d-5a62-46b1-b456-890a8fd6428c.csv","documentosRelacionados_c9038999-1126-49ae-8523-c51fae779a12.csv","tributos@criciuma.sc.gov.br","empenhos_41172eb0-0173-4144-aee1-5c296d4202ab.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão eletrônico",2022-03-16T08:00:00Z,"itensVencedores_fecad239-01db-425e-bfc7-e0a8db225594.csv",INTERNET,,," ","participantes_18eea0ed-4863-4edb-8692-3d1ff5e675b2.csv",SIM," ",2022-04-05T14:00:00Z,"Lei 10520/2002, Art. 37, XXI"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",66,2022,66,2022,2022-04-13,"Contratação de empresa especializada para realizar a pavimentação asfáltica, drenagem pluvial e sinalização viária na Rodovia Jose Martinho Teixeira (extensão 2.009,50M) localizada no bairro Vila Maria, no município de Criciúma - SC.",Concorrência,"Compras e Serviços","MENOR PRECO GLOBAL"," ",FRACASSADO," "," "," "," ",2022-05-16T14:00:00Z," ",2022-03-22,2022-05-16," "," "," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Concorrência,2022-03-22T08:00:00Z," ",INTERNET,,," ","participantes_cb3189c9-32e6-4d1a-86d0-60e81ac6a5ed.csv",NÃO," ",2022-05-16T14:00:00Z,"Lei 8666/1993, Art. 17, I.a"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",60,2022,60,2022,2022-04-06,"Contratação de empresa do ramo pertinente para execução dos serviços necessários à realização das obras de pavimentação asfáltica na AVENIDA MUNICIPAL PEDRO LIBERATO PAVEI, numa extensão de 3.2km, localizada no bairro São Domingos - município de Criciúma-SC. (TRANSFERÊNCIAS ESPECIAIS – GOVERNO ESTADO DE SANTA CATARINA – Portaria 82/SEF).",Concorrência,"Compras e Serviços","MENOR PRECO GLOBAL"," ",REVOGADO," "," "," "," ",2022-05-11T09:00:00Z," ",2022-03-22,2022-05-11,2022-05-11," "," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Concorrência,2022-03-22T08:00:00Z," ",INTERNET,"Licitação deserta","Licitação deserta"," "," ",NÃO," ",2022-05-11T09:00:00Z,"Lei 8666/1993, Art. 17, I.a"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",78,2022,78,2022,2022-04-18,"Aquisição, sob demanda, de redes de proteção para as quadras, traves, tabelas, redes de vôlei oficial, incluindo a instalação, em atendimento aos parques e praças do município de Criciúma - SC.","Pregão eletrônico","Compras e Serviços","MENOR PREÇO GLOBAL POR LOTE",2022-05-03,HOMOLOGADO," ","atasRegistroPrecos_398a9d8a-473d-4d70-9ef9-0b9765452f43.csv"," "," ",2022-05-02T09:00:00Z," ",2022-03-22,2022-05-02," ","despesas_79f345b1-a99b-4276-8c79-0a77350d41f4.csv","documentosRelacionados_32ef689c-e7f4-40aa-a413-741696d7faba.csv","tributos@criciuma.sc.gov.br","empenhos_74fd22c0-6e77-4402-900b-41a55b057ef8.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão eletrônico",2022-03-22T08:00:00Z,"itensVencedores_14d46cc0-c671-4b3e-90ba-9cf36ba98b1e.csv",INTERNET,,," ","participantes_43dd9b9d-826d-41f4-9a12-4d4bfefd0d1d.csv",SIM," ",2022-05-02T09:00:00Z,"Lei 10520/2002, Art. 37, XXI"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",86,2022,86,2022,2022-04-29,"Aquisição de materiais e itens esportivos para atender o desenvolvimento de projetos esportivos, do Município de Criciúma/SC, por meio da Prefeitura Municipal de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2022-05-16,HOMOLOGADO," ","atasRegistroPrecos_247c6e26-5e4c-4d72-a9aa-95856ac0545a.csv"," "," ",2022-05-12T09:00:00Z," ",2022-04-05,2022-05-12," ","despesas_4eb20afb-1bdf-4000-938e-71848c6ea5cf.csv","documentosRelacionados_9a3bb908-177a-403c-98ea-c2572f00e078.csv","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão eletrônico",2022-04-05T08:00:00Z,"itensVencedores_abb77c35-4039-4df9-aec2-334214939c5e.csv",INTERNET,,," ","participantes_9872af85-538a-42bc-8d2c-80ee7c746d43.csv",SIM," ",2022-05-12T09:00:00Z,"Lei 8666/1993, Art. 112, §1"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",51,2022,51,2022,2022-03-17,"Aquisição de materiais de sinalização viária horizontal (tintas solventes e microesferas de vidro) para uso da infraestrutura da DTT na sinalização horizontal do município.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2022-04-05,HOMOLOGADO," ","atasRegistroPrecos_445e9457-ae40-4129-9b56-12d280fa3326.csv"," "," ",2022-04-04T14:00:00Z," ",2022-02-15,2022-04-04," ","despesas_c612b141-2cc5-4758-bc12-8f83e4ca1e7e.csv","documentosRelacionados_b828b17d-5afe-4a1f-b93d-7035b53cf5eb.csv","tributos@criciuma.sc.gov.br","empenhos_ed275e25-b0e7-4715-8d27-961a5740b2a2.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2022-03-16T08:00:00Z,"itensVencedores_ae5279b3-9b54-440e-ac91-44925a0e23a4.csv",INTERNET,,," ","participantes_79349208-05f5-46e8-badb-27ed2a602e6c.csv",SIM," ",2022-04-04T14:00:00Z,"Lei 10520/2002, Art. 37, XXI"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",72,2022,72,2022,2022-04-13,"Contratação de empresa especializada para prestação de serviços de elaboração de Laudo Técnico de Condições Ambientais no Trabalho (LTCAT), Programa de Prevenções de Riscos Ambientais (PPRA), Programa de Controle Médico de Saúde Ocupacional (PCMSC), Laudo de Insalubridade e Periculosidade - LIP, para as Secretarias, Fundações e Autarquias do Município de Criciúma.","Dispensa de licitação","Compras e Serviços","MENOR PRECO GLOBAL",2022-04-12,HOMOLOGADO," "," "," ","contratos_1ea80479-e3ed-4777-8d91-d38f1420350f.csv",2022-04-12T15:00:00Z," ",2022-03-22,2022-04-12," "," ","documentosRelacionados_e1ffc8ff-3e49-4b23-8083-ea29bf924a01.csv","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2022-03-22T08:00:00Z,"itensVencedores_acc79713-cdef-4c22-8efe-bc37a5daad85.csv",INTERNET,,," ","participantes_766616c8-d896-4a37-806d-795aa45abf63.csv",NÃO," ",2022-04-12T08:00:00Z,"Lei 8666/1993, Art. 17, I.a"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",80,2022,80,2022,2022-04-20,"Contratação de empresa especializada para Urbanização e paisagismo, conforme demanda, compreendendo mão de obra + mudas das praças, parques e logradouros públicos do Município de Criciúma – SC.","Pregão eletrônico","Compras e Serviços","MENOR PRECO GLOBAL",2022-05-09,HOMOLOGADO," ","atasRegistroPrecos_4e5d721c-9b5f-4fc8-b513-a43956641725.csv"," "," ",2022-05-06T14:00:00Z," ",2022-02-03,2022-05-06," ","despesas_c67eb0d1-12ce-4b27-b695-34b6eb75b01c.csv","documentosRelacionados_5fc03b55-3319-4a91-ad35-25168240084f.csv","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão eletrônico",2022-02-03T08:00:00Z,"itensVencedores_42da42d3-60b0-464e-8926-5bcb778c866b.csv",INTERNET,,," ","participantes_56c0729d-e0b3-44dc-b54d-2834adc41312.csv",SIM," ",2022-05-06T14:00:00Z,"Lei 10520/2002, Art. 37, XXI"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",85,2022,85,2022,2022-04-28,"Contratação de Instituição com comprovada experiência, para prestação de serviços especializados de planejamento, organização e realização de Concurso Público de Provas para seleção de candidatos para provimento de vaga existente e formação de cadastro reserva para os cargos de Auditor Fiscal da Receita Municipal e de Engenheiro Eletricista do Município de Criciúma.","Dispensa de licitação","Compras e Serviços","MENOR PRECO GLOBAL",2022-04-27,HOMOLOGADO," "," "," ","contratos_d140b534-634b-4e67-a983-ffe60d243e1a.csv",2022-04-27T08:00:00Z," ",2022-03-31,2022-04-27," "," ","documentosRelacionados_d7256930-981d-41f1-9bb7-0e9b6ccde49c.csv","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2022-03-31T08:00:00Z,"itensVencedores_de9d6eb4-49b5-433b-865a-ddd92a44b4a8.csv",INTERNET,,," ","participantes_11f33b93-fda0-4a83-8835-ed964f4db517.csv",NÃO," ",2022-04-27T08:00:00Z,"Lei 8666/1993, Art. 17, I.a"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",30,2022,30,2022,2022-02-25,"Contratação dos serviços técnicos especializados para a manutenção preventiva e corretiva, incluindo o fornecimento de peças, da Usina de Asfalto, localizada na Rod. Gov. Jorge Lacerda no município de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MENOR PREÇO GLOBAL POR LOTE",2022-05-20,HOMOLOGADO," "," "," "," ",2022-03-10T09:00:00Z," ",2022-02-04,2022-03-10," "," ","documentosRelacionados_acaa41e5-bb0c-49e3-b083-2cc0b07d8186.csv","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão eletrônico",2022-02-04T08:00:00Z,"itensVencedores_7ac109ff-54b2-4bb7-8ae9-023fc87b1d28.csv",MURAL_PUBLICO,,," ","participantes_339ec103-ebe3-481d-9774-8e8785da574c.csv",NÃO," ",2022-03-10T09:00:00Z,"Lei 10520/2002, Art. 37, XXI"," "," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",11,2022,11,2022,2022-04-04,"REGISTRO DE PREÇO PARA POSTERIOR CONFECÇÃO DE APARELHOS ORTODÔNTICOS E ORTOPÉDICOS. PARA ATENDIMENTO AOS PACIENTES NO CENTRO DE ESPECIALIDADES ODONTOLÓGICA.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2022-04-14,HOMOLOGADO," ","atasRegistroPrecos_b5618c76-bb70-4d09-ad17-f0911ab7700c.csv"," "," ",2022-04-14T09:00:00Z," ",2022-03-04,2022-04-14," ","despesas_db1fdf38-b30c-4635-b2b3-428ef628d62f.csv","documentosRelacionados_28c52c01-922e-4fb7-ba46-eef930f8a678.csv",saude@criciuma.sc.gov.br,"empenhos_22d301ac-d1c2-4474-ac7b-fb050b6c50ac.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2022-03-04T08:00:00Z,"itensVencedores_c2a7063a-8070-42dc-96dc-b5ac2f4704a5.csv",INTERNET," "," "," ","participantes_b35acc73-e502-4019-b964-be070493499d.csv",SIM," ",2022-04-14T09:00:00Z,"Lei 10520/2002, Art. 37, XXI",184183.7,184183
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",25,2022,25,2022,2022-08-03,"Contratação de empresa para fornecimento de equipamentos de TI, sendo computadores completos, projetores, webcams, caixas de som, roteadores, nobreaks e entre outros, conforme descritos neste plano de projeto, necessários para atendimento das demandas da Secretaria Municipal de Saúde.","Pregão eletrônico","Compras e Serviços","MENOR PRECO POR ITEM",2022-08-17,HOMOLOGADO," "," "," ","contratos_18353cff-4f63-48f0-8ea0-3586c894988f.csv",2022-08-15T10:30:00Z," ",2022-06-07,2022-08-15," ","despesas_5525b306-9dc9-4b5b-abe4-f137a5a9491a.csv","documentosRelacionados_6cfac0a9-c2f0-4553-aadd-a74a8e0d6ab5.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2022-06-07T08:00:00Z,"itensVencedores_df1f5adf-4cb9-4058-9be2-3cba02f8943b.csv",INTERNET," "," "," ","participantes_9baaf29d-366a-4a50-a03e-f268d583649a.csv",NÃO," ",2022-08-15T10:30:00Z,"Lei 8666/1993, Art. 15, CAPUT",44130.2,37376
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",32,2022,32,2022,2022-09-28,"Contratação de empresa para execução por demanda, de serviços de manutenção, conserto e assistência técnica de eletrodomésticos, com fornecimento de peças, pertencentes e de responsabilidade dos órgãos administrados pela Secretaria Municipal de Saúde de Criciúma,","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2022-10-11,HOMOLOGADO," "," "," ","contratos_55871719-2528-40a3-9083-c77b6ded6fb1.csv",2022-10-11T09:00:00Z," ",2022-08-30,2022-10-11," "," ","documentosRelacionados_09c065c3-8faf-4e54-8443-35b35a2a6625.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2022-08-30T08:00:00Z,"itensVencedores_6d86f344-7020-4172-b858-5c9b693b0958.csv",INTERNET," "," "," ","participantes_05012110-ff59-4ef5-b318-a962265643a4.csv",NÃO," ",2022-10-11T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",90014,90014
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",35,2022,35,2022,2022-12-05,"O presente edital tem por objetivo a aquisição de medicamentos constantes do guia da farmácia, para uso emergencial e cumprimento de mandados judiciais, mediante prescrição médica, em atendimento a Secretaria Municipal de Saúde do município de Criciúma/SC.","Pregão eletrônico","Compras e Serviços","MAIOR DESCONTO SOBRE TABELA"," ",REVOGADO," "," "," "," ",2022-12-19T09:00:00Z," ",2022-10-10,2022-12-19,2022-12-19," ","documentosRelacionados_41c78b25-4cb8-4624-9388-63a1579138c5.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2022-10-10T08:00:00Z," ",MURAL_PUBLICO," ","Licitação deserta"," "," ",NÃO," ",2022-12-19T09:00:00Z,"Lei 8666/1993, Art. 15, CAPUT",300000," "
"FUNDO MUNICIPAL DE SAUDE DE CRICIUMA",14,2022,14,2022,2022-04-14,"Contratação de empresa especializada para fornecimento de vale-transporte para usuários dos programas de saúde: CAPS I, CAPS II, CAPS II AD, CAPS III pertencentes à Secretaria Municipal de Saúde do Município de Criciúma,","Inexigibilidade de licitação","Compras e Serviços","MENOR PRECO",2022-04-13,HOMOLOGADO," "," "," ","contratos_1c9d2757-af38-4a63-8f6d-1d5efad90298.csv",2022-04-13T08:00:00Z," ",2022-03-11,2022-04-13," "," ","documentosRelacionados_e3e0d165-2903-4bfa-a5b5-088bf474b4ec.csv",saude@criciuma.sc.gov.br," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Licitação,2022-03-11T08:00:00Z,"itensVencedores_ccf0586f-502b-4210-9a02-261cc4b0f8df.csv",INTERNET," "," "," ","participantes_a415ef28-7db3-462b-bb8e-2df82b725eaa.csv",NÃO," ",2022-04-13T08:00:00Z,"Lei 8666/1993, Art. 25, CAPUT",188502,188502
