nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,dataPublicacao,objeto,modalidade,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"PREFEITURA MUNICIPAL DE CRICIUMA",376,2021,376,2021,2021-12-14,"Contratação de empresa especializada para locação de máquina de terraplanagem (rompedor).",Convite,"Compras e Serviços","MENOR PRECO POR ITEM"," ",REVOGADO," "," "," "," ",2021-12-22T14:00:00Z," ",2021-12-01,2021-12-22,2022-01-10," ","documentosRelacionados_3089ca0f-6723-4985-a17e-9b2900dbce65.csv","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2021-12-01T08:00:00Z,"itensVencedores_789285ef-3bf8-46dc-8736-cc5d7e4c039a.csv",INTERNET,"Razões de Interesse Público","Razões de Interesse Público"," ","participantes_4d8264b8-15a8-408c-bdf5-a37ae945a63d.csv",NÃO," ",2021-12-22T14:00:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",396,2021,396,2021,2021-12-28,"Peças e Serviços para aquisições futuras, na manutenção e retificação de bombas e bicos injetores para motores a diesel dos equipamentos rodoviários do Município de Criciúma.","Pregão presencial","Compras e Serviços","MAIOR DESCONTO SOBRE TABELA",2022-01-12,HOMOLOGADO," ","atasRegistroPrecos_4b97df09-2f85-40f3-830d-8416b190ddb5.csv"," "," ",2022-01-12T14:00:00Z," ",2021-12-09,2022-01-12," ","despesas_30b302fe-7ef4-4813-83ca-4ab26e9e3b48.csv","documentosRelacionados_bcebf920-2994-4023-8220-ee9cd53c453d.csv","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2021-12-23T08:00:00Z,"itensVencedores_838db918-00d6-4a94-a12d-f9f107e00b95.csv",INTERNET,,," ","participantes_8c1c8f50-8ab3-4ad7-878f-b244bb6298fb.csv",SIM," ",2022-01-12T14:00:00Z,"Lei 10520/2002, Art. 37, XXI"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",323,2021,323,2021,2021-11-23,"CONCESSÃO DO SERVIÇO PÚBLICO DE REMOÇÃO, GUARDA E LIBERAÇÃO DE VEÍCULOS APREENDIDOS NO ÂMBITO DO MUNICÍPIO DE CRICIÚMA, EM CONFORMIDADE COM O QUE ESTABELECE A LEI MUNICIPAL N° 6.882 DE 18 DE MAIO DE 2017, E LEIS FEDERAIS N° 8.666, DE 21 DE JUNHO DE 1993, N° 8.987, DE 13 DE FEVEREIRO DE 1995, CÓDIGO DE TRÂNSITO BRASILEIRO Nº 9.503 DE 23 DE SETEMBRO DE 1997, E PELAS DEMAIS NORMAS APLICÁVEIS",Concorrência,Concessão,"MAIOR VALOR DA OUTORGA",2021-12-29,HOMOLOGADO," "," "," ","contratos_9115a3a2-5604-413f-ae61-7d49986e4b22.csv",2021-11-16T14:00:00Z," ",2021-11-16,2021-11-16," "," "," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Concorrência,2021-11-16T14:00:00Z,"itensVencedores_10cb9c09-9b39-4975-ba79-a2b81285f020.csv",INTERNET,,," ","participantes_149630af-379c-4674-b705-22a426619f23.csv",NÃO," ",2021-11-16T14:00:00Z,"Lei 8666/1993, Art. 17, I.a"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",320,2021,320,2021,2021-10-06,"“Concessão, em regime comum, de áreas para o sistema de estacionamento rotativo pago – CRICIÚMA ROTATIVO, em logradouros públicos do Município de Criciúma, Estado de Santa Catarina, mediante uso remunerado das vagas disponibilizadas, compreendendo a implantação, sinalização, operação, manutenção, controle, gestão e administração do sistema, propiciando o controle da rotatividade de veículos”.",Concorrência,Concessão,concessão,2022-04-26,HOMOLOGADO," "," "," ","contratos_85880f1c-b1ad-46a7-9688-c244d77a8ed9.csv",2021-11-09T14:00:00Z," ",2021-04-25,2021-11-09," "," ","documentosRelacionados_cde98c44-d9a0-4006-9d28-e9e2171a8b08.csv","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Concorrência,2021-04-25T08:00:00Z,"itensVencedores_17804c0f-554b-4d36-bbc3-0e9fb2494892.csv",INTERNET,,," ","participantes_18d427ee-f47c-4f02-9fde-1fe65b78891c.csv",NÃO," ",2021-11-09T14:00:00Z,"Lei 8666/1993, Art. 17, I.a"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",25,2021,25,2021,2021-01-28,"Registro de preços de produtos de padaria e confeitaria, em atendimento as demandas da padaria do Centro de Processamento da Merenda Escolar, do município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2021-02-17,HOMOLOGADO," ","atasRegistroPrecos_d28e5f7c-4a05-4c04-8690-9bfe615faf78.csv"," "," ",2021-02-16T14:01:00Z," ",2021-01-26,2021-02-16," ","despesas_ceb5113d-9e09-4146-88b1-3e7fff1c9962.csv"," ","tributos@criciuma.sc.gov.br","empenhos_41400e62-7b56-46ec-805a-441c0b7edef4.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2021-02-16T08:00:00Z,"itensVencedores_7bf59219-8d51-4f75-8e63-97ace1f91435.csv","JORNAL_DIVULGACAO_MUNICIPAL",,," ","participantes_7649fbf7-7693-40dd-b481-29cbd65bfe1e.csv",SIM," ",2021-02-16T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",27,2021,27,2021,2021-01-28,"Contratação de empresa do ramo pertinente para execução dos serviços necessários à realização do envelopamento de uma drenagem com tubo duplo (diâmetro = 1,20m com 50,00m extensão) na RUA TADEU JOAQUIM SILVANO - BAIRRO MINA DO MATO, município de Criciúma-SC.",Convite,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2021-02-15,HOMOLOGADO," "," "," ","contratos_d312a1f1-4f49-4c7c-8ce5-137978fe50ca.csv",2021-02-04T16:00:00Z," ",2021-01-27,2021-02-04," ","despesas_305ccad3-3cab-4e10-9af7-26f39a95c183.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2021-02-04T08:00:00Z,"itensVencedores_fc3cccf3-d99a-44d1-9625-63401b6012d4.csv",INTERNET,,," ","participantes_b424e7bb-d2ee-4417-bd7e-44cad4fc6db9.csv",NÃO," ",2021-02-04T15:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",28,2021,28,2021,2021-01-29,"Contratação de empresa especializada para reparação, manutenção preventiva e corretiva, com o fornecimento de peças, nos equipamentos do Centro de Processamento da Merenda Escolar (cozinha e padaria), e das escolas pertencentes à Rede Municipal de Educação de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2021-02-18,HOMOLOGADO," "," "," ","contratos_73a144f2-b2f9-4185-879c-a74a9c5fa937.csv",2021-02-17T15:01:00Z," ",2021-01-27,2021-02-17," ","despesas_e3aabedd-e11c-41c8-b6f1-6088f6d20d51.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2021-02-17T08:00:00Z,"itensVencedores_b26f69b8-ee1a-4b49-a76b-d65f0a91dba7.csv","JORNAL_DIVULGACAO_MUNICIPAL",,," ","participantes_3abd8c6c-0eb5-4661-99d8-49b88998cace.csv",NÃO," ",2021-02-17T15:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",31,2021,31,2021,2021-01-29,"Contratação de empresa especializada, para execução do projeto Cidade Empreendedora (ciclo 2021-2022), composto por capacitações, consultorias, e soluções específicas para o desenvolvimento econômico do município de Criciúma - SC.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2021-01-29,HOMOLOGADO," "," "," ","contratos_5536ca63-72fd-4909-900c-f6bb8a6bea0b.csv",2021-01-29T08:01:00Z," ",2021-01-28,2021-01-29," ","despesas_909c7925-ee58-4124-9d8e-3137c8272fe1.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2021-01-29T08:00:00Z,"itensVencedores_9bf7acc1-26b1-4f34-b360-f7aa4a9359cc.csv",INTERNET,,," ","participantes_ad89b1f9-fd35-46f9-a744-4e6e4e0ed630.csv",NÃO," ",2021-01-29T08:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",34,2021,34,2021,2021-02-02,"Contratação de empresa do ramo pertinente para execução dos serviços necessários à realização das obras de conclusão do prédio do Centro Comunitário do Bairro Vila Nova Esperança,  localizado na rua Fausto Antônio Marques, município de Criciúma-SC.",Convite,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2021-02-24,HOMOLOGADO," "," "," ","contratos_01438fbf-40dd-4035-be7d-45c91460c448.csv",2021-02-10T16:00:00Z," ",2021-02-01,2021-02-10," ","despesas_7efd109a-1524-4d44-932d-a76e7c8347c8.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2021-02-10T08:00:00Z,"itensVencedores_d26ee7b2-c7eb-425d-a84e-e6c1936916cf.csv",INTERNET,,," ","participantes_778427c8-d9b1-4440-a88c-71f60881e02e.csv",NÃO," ",2021-02-10T15:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",37,2021,37,2021,2021-02-03,"Aquisição de mobiliário urbano, compreendendo o fornecimento e instalação, para o Parque Municipal Prefeito Altair Guidi do município de Criciúma/SC, de acordo com o contrato de repasse 881787/2018/MTUR/CAIXA - Meta 2.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2021-02-24,HOMOLOGADO," "," "," ","contratos_26b54392-3332-417f-8ed5-fad611f2eb15.csv",2021-02-23T14:01:00Z," ",2021-02-01,2021-02-23," ","despesas_503744af-4edb-4409-b729-104321a825c7.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2021-02-23T08:00:00Z,"itensVencedores_0b0cf06f-ca30-4d55-b41f-cabec40b0162.csv",INTERNET,,," ","participantes_2e1debea-be77-4ca9-a56a-11b437bc092e.csv",NÃO," ",2021-02-23T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",39,2021,39,2021,2021-02-03,"Registro de preços de lonas, banners, placas em acrílico e adesivos (com plotagem), compreendendo a confecção e impressão, em atendimento a Diretoria de Comunicação de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2021-02-24,HOMOLOGADO," ","atasRegistroPrecos_92bc80a8-8d91-419d-819a-eb7fe6929b61.csv"," "," ",2021-02-24T14:01:00Z," ",2021-02-01,2021-02-24," ","despesas_6d01a336-4c42-4753-b999-a91ed00d4752.csv"," ","tributos@criciuma.sc.gov.br","empenhos_a7f5c6c7-06bb-4113-8d24-33a82e375d01.csv","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2021-02-24T08:00:00Z,"itensVencedores_4811d295-fac2-4d0b-a8b3-1a853715a580.csv",INTERNET,,," ","participantes_912644ef-2744-4eaa-9bc7-4df62ab5a3d1.csv",SIM," ",2021-02-24T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",41,2021,41,2021,2021-02-05,"Registro de preços de peças e serviços para aquisições futuras, na manutenção preventiva e corretiva (mecânica, elétrica e funilaria) das motocicletas que compõem a frota do 9º BPM de Criciúma/SC.","Pregão presencial","Compras e Serviços","MAIOR PERCENTUAL DE DESCONTO",2021-02-26,HOMOLOGADO," "," "," "," ",2021-02-25T14:01:00Z," ",2021-02-02,2021-02-25," ","despesas_03fe49df-6513-43ed-bc21-2bde56d2fbcd.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2021-02-25T08:00:00Z,"itensVencedores_e92b43ad-d58f-4171-bbef-2ac09bafdd28.csv","JORNAL_DIVULGACAO_MUNICIPAL",,," ","participantes_5652b845-fb49-4b56-890d-02496c39d811.csv",SIM," ",2021-02-25T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",47,2021,47,2021,2021-02-12,"Aquisição de equipamentos de resposta, em atendimento a Coordenadoria Municipal de Proteção e Defesa Civil do município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2021-03-01,HOMOLOGADO," "," "," ","contratos_7a52c7b0-02c0-423d-af14-7b37d02bc6e4.csv",2021-03-01T09:01:00Z," ",2021-02-08,2021-03-01," ","despesas_b48637fd-a4e6-464d-a815-15e57dc238bc.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2021-03-01T08:00:00Z,"itensVencedores_30f4fb5d-5d41-434e-a656-5f7d241d6982.csv",INTERNET,,," ","participantes_88ef28b6-6889-43db-b9e4-d9cb81938a67.csv",NÃO," ",2021-03-01T09:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",51,2021,51,2021,2021-02-12,"Aquisição de toners e cartuchos, ambos novos e originais, para atendimento as Secretarias da Administração Municipal de Criciúma - SC.",Convite,"Compras e Serviços","MENOR PRECO POR ITEM",2021-03-08,HOMOLOGADO," "," "," ","contratos_b16afeee-08ea-4174-b7d8-0368978180a3.csv",2021-02-26T14:00:00Z," ",2021-02-11,2021-02-26," ","despesas_3cd413f3-2163-4337-826f-0ed98da11094.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2021-02-26T08:00:00Z,"itensVencedores_72c507d6-1c1f-4b42-8773-3cc45eb18426.csv",INTERNET,,," ","participantes_68faf1e0-5d8f-4421-a136-5f213862a1ea.csv",NÃO," ",2021-02-26T13:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",52,2021,52,2021,2021-02-12,"Contratação de empresa do ramo pertinente para elaboração de licenciamento ambiental para execução de obras de macrodrenagens - Prolongamento do Canal do Rio Criciúma ETAPA 3 LOTE 1 - Canal da Estação Rodoviária - município de Criciúma-SC.",Convite,"Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2021-02-25,HOMOLOGADO," "," "," ","contratos_6cfd9b37-4d86-4b80-9e84-1d69af928835.csv",2021-02-23T16:00:00Z," ",2021-02-11,2021-02-23," ","despesas_5c960def-595e-414e-83bc-62b83118759c.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2021-02-23T08:00:00Z,"itensVencedores_dcd882c7-646c-4a5c-9b1e-3451da454ce1.csv",INTERNET,,," ","participantes_faf54781-8811-4032-8287-e3701f1612c0.csv",NÃO," ",2021-02-23T15:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",54,2021,54,2021,2021-02-11,"A aquisição de recargas de vale transporte para os alunos da Rede Estadual de Ensino, com recursos do Tesouro Estadual, repassados para este município.","Inexigibilidade de licitação","Compras e Serviços","MENOR PRECO",2021-02-11,HOMOLOGADO," "," "," ","contratos_53ebd60d-dbea-4297-8939-233c6f4e527a.csv",2021-02-11T08:01:00Z," ",2021-02-11,2021-02-11," ","despesas_1dc71659-8917-4c23-935f-f8ae74b3b7b9.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Inexigibilidade de licitação",2021-02-11T08:00:00Z,"itensVencedores_b80826fd-daa9-4fa6-baca-0f8c5c7bcfdd.csv",INTERNET,,," ","participantes_a5ddbcb1-380a-4bb8-8c51-0267770112b3.csv",NÃO," ",2021-02-11T08:00:00Z,," "," "
