nomeEntidade,numeroProcesso,anoProcesso,numeroLicitacao,anoLicitacao,dataPublicacao,objeto,modalidade,tipoObjeto,formaJulgamento,dataHomologacao,situacao,adesao,atasRegistroPrecos,cidadeCertame,contratos,dataAberturaEnvelopes,dataAnulacao,dataCriacao,dataJulgamento,dataRevogacao,despesas,documentosRelacionados,emailContato,empenhos,enderecoCertame,enderecoEntrega,estadoCertame,formaContratacao,"inicioRecebimentoEnvelopes",itensVencedores,meioDivulgacao,motivoAnulacao,motivoRevogacao,nomeContato,participantes,registroPrecos,telefoneContato,"terminoRecebimentoEnvelopes",fundamentoLegal,valorEstimado,valorHomologado
"PREFEITURA MUNICIPAL DE CRICIUMA",206,2016,206,2016,2016-11-21,"a contratação, através de empresas do ramo pertinente, para execução de forma parcelada, de serviços de conserto e reparação de 400 (quatrocentos) móveis de escritório (cadeiras, longarinas, sofás e mesas)  conforme descrição em anexo, da 6ª CIRETRAN  de Criciúma para o período de janeiro a dezembro de 2017 - Convênio PMC SSP Trânsito",Convite,"Compras e Serviços","MENOR PRECO",2017-02-10,HOMOLOGADO," "," "," ","contratos_f4a7c656-fb0e-4562-ae8f-484ffbdbc29c.csv",2016-12-01T10:00:00Z," ",2016-11-21,2016-12-01," ","despesas_4c5249bc-350a-4554-a212-a3e093c02d82.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2016-12-01T07:00:00Z,"itensVencedores_bfd4b98e-ee1e-4672-944d-32d1393640c4.csv",MURAL_PUBLICO,,," ","participantes_e42ab83d-25d4-40cb-ae4a-afa5605d875d.csv",NÃO," ",2016-12-01T09:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",208,2016,208,2016,2016-11-23,"Fornecimento, de forma parcelada, de água mineral na CIRETRAN de Criciúma/SC, para o período de janeiro à dezembro de 2017, em conformidade com o convênio PMC SSP Trânsito.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2016-11-22,HOMOLOGADO," "," "," ","contratos_87c89428-c7d7-4541-b856-10b8cb9ee336.csv",2016-11-22T08:01:00Z," ",2016-11-22,2016-11-22," ","despesas_aac05f2f-71a8-4ec8-98da-ae96cce322e5.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2016-11-22T08:00:00Z,"itensVencedores_0dadb6da-0254-4327-a619-96efd2304517.csv",DIARIO_OFICIAL_UNIAO,,," ","participantes_b547538c-08ea-4ab5-92c0-46b76c0ded5d.csv",NÃO," ",2016-11-22T08:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",209,2016,209,2016,2016-12-07,"REGISTRO DE PREÇOS DE PEÇAS E SERVIÇOS PARA AQUISIÇÕES FUTURAS NA MANUTENÇÃO (MECÂNICA, FUNILARIA, PINTURA E ELÉTRICA) DA FROTA DE VIATURAS DA CIRETRAN DE CRICIÚMA/SC., CONFORME CONVÊNIO PMC SSP TRÂNSITO.","Pregão presencial","Compras e Serviços","MENOR PREÇO GLOBAL POR LOTE",2017-01-26,HOMOLOGADO," ","atasRegistroPrecos_ce06938b-6be2-4946-a780-38bc89e9168e.csv"," "," ",2016-12-19T09:01:00Z," ",2016-11-22,2016-12-19," ","despesas_8de944db-a4fe-4735-b318-edcae7836c4f.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2016-12-19T08:00:00Z,"itensVencedores_552d5eaf-589b-4942-8faf-67edb9ec7ae8.csv",INTERNET,,," ","participantes_53145881-7d7b-4824-b115-819aa761dc4c.csv",SIM," ",2016-12-19T09:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",2,2016,2,2016,2016-01-11,"Registro de preços para fornecimento de refeições prontas/almoço na forma de buffet, livre a quente, a serem servidas nas instalações do Restaurante Popular do Município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2016-01-21,HOMOLOGADO," ","atasRegistroPrecos_c82be4e4-a9b3-4ef5-901c-778140fb48fe.csv"," "," ",2016-01-21T15:01:00Z," ",2016-01-08,2016-01-21," ","despesas_cd0e3b10-5aee-4a8f-9d0c-c52aa1d10ad7.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2016-01-21T12:30:00Z,"itensVencedores_83e95093-e166-4949-865f-7802ea14ad34.csv",INTERNET,,," ","participantes_7be07c03-2b77-4b5f-b5b5-afc6971a7f18.csv",SIM," ",2016-01-21T15:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",3,2016,3,2016,2016-01-13,"O presente Termo Contratual tem por objetivo o fornecimento, de forma parcelada, de serviços de borracharia para conserto e/ou manutenção da frota de viaturas da CIRETRAN de Criciúma/SC, para o período de janeiro a dezembro de 2016, em conformidade com o convênio PMC SSP Trânsito.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2016-01-12,HOMOLOGADO," "," "," ","contratos_1d7f7927-6d39-4169-b96e-081a6cbc336b.csv",2016-01-12T15:01:00Z," ",2016-01-12,2016-01-12," ","despesas_37418791-a829-4090-a0d9-f1d774a903b4.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2016-01-12T12:30:00Z,"itensVencedores_4b40a041-8127-4f29-bbeb-88fd4e41b5cb.csv",INTERNET,,," ","participantes_2a8cce63-e7fc-4927-8c07-7dac8c471b86.csv",NÃO," ",2016-01-12T15:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",4,2016,4,2016,2016-01-13,"Este contrato tem por objeto Contratação de consultoria por escrito, skype, e-mail, telefone e reuniões, em todas as áreas de atuação da gestão governamental, com ênfase na revisão dos valores dos precatórios devidos pelo Município de Criciúma, além de licitações e contratos, processo legislativo, gestão ambiental e urbanística, assistência social, saúde, educação, tributos e fiscal.","Inexigibilidade de licitação","Compras e Serviços","MENOR PRECO",2016-01-13,HOMOLOGADO," "," "," ","contratos_55dd36fb-2845-4987-9161-891527ba407d.csv",2016-01-13T14:01:00Z," ",2016-01-13,2016-01-13," ","despesas_b8a968d8-1ab5-4bd7-9b49-e152d2644530.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Inexigibilidade de licitação",2016-01-13T12:30:00Z,"itensVencedores_849497f5-8104-4720-abf4-8ed7718bee7b.csv",INTERNET,,," ","participantes_2e1a5870-22fd-447b-8c94-3278426bfe9a.csv",NÃO," ",2016-01-13T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",5,2016,5,2016,2016-01-18,"Contratação de empresa de engenharia para execução das obras de adaptação de ambientes e reforma geral  (a=664,87m²) do prédio do CEIM NATUREZA, localizado na rua Tulipa Negra - bairro Vila Natureza no Município de Criciúma.","Tomada de Preço","Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2016-02-24,HOMOLOGADO," "," "," ","contratos_5384e58f-d989-4346-b669-076d1d115603.csv",2016-02-04T14:00:00Z," ",2016-01-18,2016-02-04," ","despesas_563cfd59-341e-4b9a-962e-af9ca63eef2f.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Tomada de Preço",2016-02-04T12:30:00Z,"itensVencedores_4163204b-76c5-408b-a997-3fd7605f76ad.csv",MURAL_PUBLICO,,," ","participantes_65405102-7a94-4481-93d7-ee4da1b43d87.csv",NÃO," ",2016-02-04T13:45:00Z,"Lei 8666/1993, Art. 22, II"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",6,2016,6,2016,2016-01-19,"Constitui objeto do presente contrato a locação de imóvel, 01(uma) casa, localizada à Rua Henrique Lage, Nº 1.873, Bairro Santa Bárbara, Criciúma/SC, destinado a instalação da CASA DO PROFESSOR E COPIRC do Município de Criciúma/SC.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2016-01-18,HOMOLOGADO," "," "," ","contratos_07682cb7-c6a5-40fd-bc6d-31e682a083a5.csv",2016-01-18T14:01:00Z," ",2016-01-18,2016-01-18," ","despesas_71080d38-d04c-4793-beff-fdea309b1503.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2016-01-18T12:30:00Z,"itensVencedores_d3092a81-534c-4ca5-aaf2-1aec6a4d657c.csv",INTERNET,,," ","participantes_9e2a383c-f265-4809-b1d0-283547924102.csv",NÃO," ",2016-01-18T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",8,2016,8,2016,2016-01-21,"Registro de preços de drenos de concreto, para aquisições futuras, em atendimento a ampliação e manutenção do sistema de drenagem pluvial de ruas e logradouros públicos no município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2016-02-16,HOMOLOGADO," ","atasRegistroPrecos_2ab2e5af-333a-43b4-97e7-024c6a4a9209.csv"," ","contratos_25c5e12e-57de-487d-9ba5-e20a6968904b.csv",2016-02-15T14:01:00Z," ",2016-01-19,2016-02-15," ","despesas_171e9a10-1599-4ddf-a72d-d522afa5507c.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2016-02-15T12:30:00Z,"itensVencedores_81fb88f4-af6c-4794-be25-26737390ff75.csv",INTERNET,,," ","participantes_ef57291f-6a8e-4f11-adb7-4dfa65fb129b.csv",SIM," ",2016-02-15T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",11,2016,11,2016,2016-01-21,"Registro de preços de madeiras, para aquisições futuras, no atendimento a manutenção, recuperação e reconstrução de pontes e pontilhões no território do Município de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO POR ITEM",2016-02-16,HOMOLOGADO," ","atasRegistroPrecos_8636a011-eabf-49b1-9ef6-8d442c9aa5c8.csv"," "," ",2016-02-16T14:01:00Z," ",2016-01-19,2016-02-16," ","despesas_a99503c3-ee43-435f-83bc-2f9aa31d738b.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2016-02-16T12:30:00Z,"itensVencedores_316e24f7-3908-4142-a2d3-2094f423e577.csv",INTERNET,,," ","participantes_12a9a0df-9b6e-4737-99ee-964df657c897.csv",SIM," ",2016-02-16T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",12,2016,12,2016,2016-01-21,"Registro de preços de FOGOS DE ARTIFÍCIO E SHOW PIROTÉCNICOS, através de empresa do ramo pertinente para aquisições futuras, no atendimento à eventos da administração pública municipal de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL",2016-02-16,HOMOLOGADO," ","atasRegistroPrecos_e6cb0964-8a44-4fb1-b2f3-b7de6f70b8b3.csv"," "," ",2016-02-16T16:01:00Z," ",2016-01-19,2016-02-16," ","despesas_8338a568-9aa8-4226-9c5e-df0f81e6d874.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2016-02-16T12:30:00Z,"itensVencedores_2b7e3087-ad84-43e7-804c-3bdebbb2236b.csv",INTERNET,,," ","participantes_69b9564d-a0c7-434e-ba55-4e53a43c1caf.csv",SIM," ",2016-02-16T16:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",13,2016,13,2016,2016-01-20,"Constitui objeto do presente Edital, a contratação de empresa especializada para prestar serviços de instalação e configuração de softwares e atendimento nas redes locais, dar suporte aos ambientes operacionais Linux e Windows e aos seus respectivos aplicativos nas escolas de rede municipal de ensino de Criciúma SC",Convite,"Compras e Serviços","MENOR PRECO GLOBAL",2016-02-10,HOMOLOGADO," "," "," ","contratos_e6cfe0ac-7a02-481d-84ee-4cabf8aafa97.csv",2016-01-28T16:00:00Z," ",2016-01-20,2016-01-28," ","despesas_b94756ce-9fe3-410d-98e0-4d3651169b08.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,Convite,2016-01-28T12:30:00Z,"itensVencedores_47cfebae-d605-4106-a876-2c24dee1977c.csv",MURAL_PUBLICO,,," ","participantes_191d412a-f098-4209-aedf-56e9f2d7b492.csv",NÃO," ",2016-01-28T15:45:00Z,"Lei 8666/1993, Art. 22, III"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",1,2016,1,2016,2016-01-08,"O município de Criciúma, Estado da Santa Catarina, torna público para conhecimento dos interessados a Chamada Pública para aquisição de gêneros alimentícios, diretamente da Agricultura Familiar para a Merenda Escolar da Secretaria Municipal do Sistema de Educação de Criciúma/SC., conforme resolução 026 do FND","Outras Modalidades","Compras e Serviços","MENOR PRECO POR ITEM",2016-02-11,HOMOLOGADO," "," "," ","contratos_576de451-4b12-4594-8929-722442d28f88.csv"," "," ",2016-01-07,," ","despesas_ddea0633-b93a-48e4-a1ff-413246f54498.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Outras Modalidades"," ","itensVencedores_001e2529-36e4-45a1-ab9d-7860958dfbbc.csv",INTERNET,,," ","participantes_313978ce-c320-4c3b-9885-ca7a940ef6b6.csv",NÃO," "," ",," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",7,2016,7,2016,2016-01-21,"Contratação de empresa de engenharia para execução das obras de reforma parcial (a=514,74m²) do prédio da E.M.E.F. PROFª CLOTILDES MARIA MARTINS LALAU, localizada na rua Antonio Lima - bairro Renascer no no Município de Criciúma.","Tomada de Preço","Obras e Serviços de Engenharia","MENOR PRECO GLOBAL",2016-02-16,HOMOLOGADO," "," "," ","contratos_5c244e25-8390-49b7-bf76-0738ad632d52.csv",2016-02-10T14:00:00Z," ",2016-01-18,2016-02-10," ","despesas_592a6984-48e4-4f89-a7e3-edd2d08313ea.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Tomada de Preço",2016-02-10T12:30:00Z,"itensVencedores_2145f3e5-25a8-41f6-9f86-2e95455fcb46.csv",DIARIO_OFICIAL_ESTADO,,," ","participantes_6169f804-e6e9-41ee-9df3-53daac2b01d2.csv",NÃO," ",2016-02-10T13:45:00Z,"Lei 8666/1993, Art. 22, II"," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",9,2016,9,2016,2016-01-20,"Contratação de empresa especializada em concurso público e processo seletivo, para elaborar editais, realizar inscrições, elaborar provas e programa das disciplinas, aplicar e corrigir, responder os recursos administrativos e judiciais até a homologação final dos certames, bem como o acompanhamento, controle e divulgação final dos resultados do Concurso Público para cargos diversos da administração Municipal de Criciúma - SC e Processo Seletivo para ACS e Agente de Combate à Endemias.","Dispensa de licitação","Compras e Serviços","MENOR PRECO",2016-01-19,HOMOLOGADO," "," "," "," ",2016-01-19T14:01:00Z," ",2016-01-19,2016-01-19," ","despesas_9f14e49f-8c18-49a1-a321-7e59e81d2cd5.csv"," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Dispensa de licitação",2016-01-19T12:30:00Z,"itensVencedores_c35ae726-16e2-4b63-8cef-b64d2d9a164e.csv",INTERNET,,," ","participantes_802a9363-30b9-4aed-8e88-86c62418f107.csv",NÃO," ",2016-01-19T14:00:00Z,," "," "
"PREFEITURA MUNICIPAL DE CRICIUMA",10,2016,10,2016,2016-01-21,"Registro de preços de vidros, compreendendo a instalação e equipamentos necessários, para atendimento a Rede Municipal de Ensino de Criciúma/SC, e demais órgãos pertencentes e de responsabilidade da Secretaria Municipal de Educação de Criciúma/SC.","Pregão presencial","Compras e Serviços","MENOR PRECO GLOBAL"," ",REVOGADO," "," "," "," ",2016-02-15T16:01:00Z," ",2016-01-19,2016-02-15,2016-02-15," "," ","tributos@criciuma.sc.gov.br"," ","Rua Domênico Sônego","Rua Domênico Sônego",SC,"Pregão presencial",2016-02-15T12:30:00Z," ",INTERNET,"Razões de Interesse Público","Razões de Interesse Público"," "," ",NÃO," ",2016-02-15T16:00:00Z,," "," "
